site_name,sample_id,lat,lon,altitude_masl,period,period_from,period_to,c14_method,c14_lab_code,c14_bp,c14_error,c14_cal_from,c14_cal_to,lab_id,type_source,taxon_local,genus_species,photosynthetic_pathway,plant_domesticate,sample_type,wt_C,wt_N,CN_ratio,d13C,d15N,d34S,Sr87_Sr86,reference_short,doi,locality,admin_region,ecozone
Pan de Azúcar,Deuterochonia chrysantha,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Deuterochonia chrysantha,Terrestrial flora,,Deuterochonia chrysantha,CAM,No,Leaf,,,,-13.4,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Dinemandra ericoides,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Dinemandra ericoides,Terrestrial flora,,Dinemandra ericoides,C3,No,Leaf,,,,-22.6,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Dinemandra ericoides,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Dinemandra ericoides,Terrestrial flora,,Dinemandra ericoides,C3,No,Leaf,,,,-22.6,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Dinemandra ericoides,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Dinemandra ericoides,Terrestrial flora,,Dinemandra ericoides,C3,No,Leaf,,,,-22.9,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Eremocharis fruticosa,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Eremocharis fruticosa,Terrestrial flora,,Eremocharis fruticosa,C3,No,Leaf,,,,-24.6,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Eremocharis fruticosa,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Eremocharis fruticosa,Terrestrial flora,,Eremocharis fruticosa,C3,No,Leaf,,,,-26.2,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Eremocharis fruticosa,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Eremocharis fruticosa,Terrestrial flora,,Eremocharis fruticosa,C3,No,Leaf,,,,-24.9,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Eremocharis fruticosa,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Eremocharis fruticosa,Terrestrial flora,,Eremocharis fruticosa,C3,No,Leaf,,,,-23.1,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Gypothamnium pinifolium,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Gypothamnium pinifolium,Terrestrial flora,,Gypothamnium pinifolium,C3,No,Leaf,,,,-25.4,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Gypothamnium pinifolium,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Gypothamnium pinifolium,Terrestrial flora,,Gypothamnium pinifolium,C3,No,Leaf,,,,-25.4,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Gypothamnium pinifolium,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Gypothamnium pinifolium,Terrestrial flora,,Gypothamnium pinifolium,C3,No,Leaf,,,,-24.4,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Gypothamnium pinifolium,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Gypothamnium pinifolium,Terrestrial flora,,Gypothamnium pinifolium,C3,No,Leaf,,,,-24.7,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Heliotropium pycnophyllum,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Heliotropium pycnophyllum,Terrestrial flora,,Heliotropium pycnophyllum,C3,No,Leaf,,,,-25.3,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Heliotropium pycnophyllum,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Heliotropium pycnophyllum,Terrestrial flora,,Heliotropium pycnophyllum,C3,No,Leaf,,,,-26.2,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Heliotropium pycnophyllum,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Heliotropium pycnophyllum,Terrestrial flora,,Heliotropium pycnophyllum,C3,No,Leaf,,,,-25.2,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Heliotropium pycnophyllum,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Heliotropium pycnophyllum,Terrestrial flora,,Heliotropium pycnophyllum,C3,No,Leaf,,,,-24.0,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Heliotropium lineariifolium,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Heliotropium lineariifolium,Terrestrial flora,,Heliotropium lineariifolium,C3,No,Leaf,,,,-26.0,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Heliotropium lineariifolium,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Heliotropium lineariifolium,Terrestrial flora,,Heliotropium lineariifolium,C3,No,Leaf,,,,-24.0,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Heliotropium lineariifolium,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Heliotropium lineariifolium,Terrestrial flora,,Heliotropium lineariifolium,C3,No,Leaf,,,,-24.9,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Nolana aplocaryoides,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Nolana aplocaryoides,Terrestrial flora,,Nolana aplocaryoides,C3,No,Leaf,,,,-21.1,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Nolana crassulifolia,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Nolana crassulifolia,Terrestrial flora,,Nolana crassulifolia,C3,No,Leaf,,,,-21.3,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Nolana crassulifolia,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Nolana crassulifolia,Terrestrial flora,,Nolana crassulifolia,C3,No,Leaf,,,,-22.7,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Nolana elegans,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Nolana elegans,Terrestrial flora,,Nolana elegans,C3,No,Leaf,,,,-20.1,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Nolana elegans,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Nolana elegans,Terrestrial flora,,Nolana elegans,C3,No,Leaf,,,,-19.6,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Nolana mollis,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Nolana mollis,Terrestrial flora,,Nolana mollis,C3,No,Leaf,,,,-19.8,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Nolana mollis,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Nolana mollis,Terrestrial flora,,Nolana mollis,C3,No,Leaf,,,,-23.1,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Nolana mollis,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Nolana mollis,Terrestrial flora,,Nolana mollis,C3,No,Leaf,,,,-21.2,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Nolana mollis,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Nolana mollis,Terrestrial flora,,Nolana mollis,C3,No,Leaf,,,,-21.4,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Nolana paradoxa,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Nolana paradoxa,Terrestrial flora,,Nolana paradoxa,C3,No,Leaf,,,,-21.6,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Nolana sp.,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Nolana sp.,Terrestrial flora,,Nolana sp.,C3,No,Leaf,,,,-22.2,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Nolana sp.,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Nolana sp.,Terrestrial flora,,Nolana sp.,C3,No,Leaf,,,,-21.0,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Ophryosporus triangularis,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Ophryosporus triangularis,Terrestrial flora,,Ophryosporus triangularis,C3,No,Leaf,,,,-23.7,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Ophryosporus triangularis,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Ophryosporus triangularis,Terrestrial flora,,Ophryosporus triangularis,C3,No,Leaf,,,,-24.8,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Ophryosporus triangularis,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Ophryosporus triangularis,Terrestrial flora,,Ophryosporus triangularis,C3,No,Leaf,,,,-23.5,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Ophryosporus triangularis,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Ophryosporus triangularis,Terrestrial flora,,Ophryosporus triangularis,C3,No,Leaf,,,,-22.7,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Polyachyrus cinereus,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Po[yachyrus cinereus,Terrestrial flora,,Polyachyrus cinereus,C3,No,Leaf,,,,-23.9,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Polyachyrus cinereus,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Po[yachyrus cinereus,Terrestrial flora,,Polyachyrus cinereus,C3,No,Leaf,,,,-24.5,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Polyachyrus cinereus,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Po[yachyrus cinereus,Terrestrial flora,,Polyachyrus cinereus,C3,No,Leaf,,,,-24.4,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Polyachyrus cinereus,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Po[yachyrus cinereus,Terrestrial flora,,Polyachyrus cinereus,C3,No,Leaf,,,,-25.4,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Senecio myriophyllus,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Senecio myriophyllus,Terrestrial flora,,Senecio myriophyllus,C3,No,Leaf,,,,-22.8,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Senecio myriophyllus,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Senecio myriophyllus,Terrestrial flora,,Senecio myriophyllus,C3,No,Leaf,,,,-22.6,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Tetragonia maritima,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Tetragonia maritima,Terrestrial flora,,Tetragonia maritima,C3,No,Leaf,,,,-22.9,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Tetragonia maritima,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Tetragonia maritima,Terrestrial flora,,Tetragonia maritima,C3,No,Leaf,,,,-22.5,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Tetragonia maritima,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Tetragonia maritima,Terrestrial flora,,Tetragonia maritima,C3,No,Leaf,,,,-20.3,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Tetragonia maritima,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Tetragonia maritima,Terrestrial flora,,Tetragonia maritima,C3,No,Leaf,,,,-20.0,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Azapa 6,AZ6,-18.5222,-70.1543,360.0,Archaeological (no date),300.0,900.0,,,,,,,AZ6,Terrestrial flora,Jiquima (tuber),Pachyrhizus tuberosus,C3,Yes,,,,,-23.9,14.3,6.8,,Macko et al. (1999),https://doi.org/10.1098/rstb.1999.0360,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Azapa Valley,Maize (Azapa Valley),-18.5222,-70.108611,360.0,Modern,,,,,,,,,Maize (Azapa Valley),Terrestrial flora,Maize (Azapa Valley),Zea mays,C4,Yes,,,,,-9.5,10.5,5.9,,Macko et al. (1999),https://doi.org/10.1098/rstb.1999.0360,San Miguel de Azapa,Arica y Parinacota,Lowlands
Azapa 141,AZ141T31,-18.545111,-70.1543,360.0,,,,,,,,,,AZ141T31,Terrestrial flora,Maize,Zea mays,C4,Yes,,,,,-8.8,9.6,6.2,,Macko et al. (1999),https://doi.org/10.1098/rstb.1999.0360,San Miguel de Azapa,Arica y Parinacota,Lowlands
Depresión Intermedia,ACL-2075,-21.942071,-69.678692,1186.0,Modern,,,,,,,,,ACL-2075,Terrestrial flora,Molle,Schinus molle,C3,Managed,,,,,,,,0.707,Knudson et al. (2012),https://doi.org/10.1002/oa.1217,Intermedite area between the coast and the Loa Valley,Antofagasta,Lowlands
Depresión Intermedia,ACL-2076,-21.942071,-69.678692,1186.0,Modern,,,,,,,,,ACL-2076,Terrestrial flora,Acacia,Acacia sp.,C3,Managed,,,,,,,,0.71031,Knudson et al. (2012),https://doi.org/10.1002/oa.1217,Intermedite area between the coast and the Loa Valley,Antofagasta,Lowlands
Tulán,Familia Poaceae,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Familia Poaceae,Terrestrial flora,Mean of several plants of this family,Poaceae,C3,,,,,,-23.7,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Tulán,Familia Fabaceae,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Familia Fabaceae,Terrestrial flora,Mean of several plants of this family,Fabaceae,C3,,,,,,-22.4,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Tulán,Familia Solanaceae,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Familia Solanaceae,Terrestrial flora,Mean of several plants of this family,Solanaceae,C3,,,,,,-22.8,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Tulán,Familia Asteraceae,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Familia Asteraceae,Terrestrial flora,Mean of several plants of this family,Asteraceae,C3,,,,,,-22.6,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Tulán,Familia malvaceae,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Familia malvaceae,Terrestrial flora,Mean of several plants of this family,Malvaceae,C3,,,,,,-23.3,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Tulán,Familia Boraginaceae,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Familia Boraginaceae,Terrestrial flora,Mean of several plants of this family,Boraginaceae,C3,,,,,,-23.3,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Tulán,Familia Verbenaceae,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Familia Verbenaceae,Terrestrial flora,Mean of several plants of this family,Verbenaceae,C3,,,,,,-20.4,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Tulán,Familia Amaranthaceae,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Familia Amaranthaceae,Terrestrial flora,Mean of several plants of this family,Amaranthaceae,C4,,,,,,-15.1,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Tulán,Chenopodium aff. pinnatum,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Chenopodium aff. pinnatum,Terrestrial flora,,Chenopodium aff pinnatum,C3,,,,,,-24.3,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Tulán,Familia Ephedraceae,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Familia Ephedraceae,Terrestrial flora,Mean of several plants of this family,Ephedraceae,C3,,,,,,-22.1,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Tulán,Familia Polemoniaceae,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Familia Polemoniaceae,Terrestrial flora,Mean of several plants of this family,Polemoniaceae,C3,,,,,,-23.3,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Tulán,Familia Cactaceae,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Familia Cactaceae,Terrestrial flora,Mean of several plants of this family,Cactaceae,CAM,,,,,,-12.9,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Tulán,Echinopsis deserti,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Echinopsis deserti,Terrestrial flora,Cactus,Echinopsis deserti,C3,,,,,,-23.5,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Tulán,Familia Portulacaceae,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Familia Portulacaceae,Terrestrial flora,Mean of several plants of this family,Portulacaceae,C3,,,,,,-22.1,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Tulán,Cistanthe sp.,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Cistanthe sp.,Terrestrial flora,Mean of several plants of this family,Cistanthe sp,C4,,,,,,-18.4,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Tulán,Familia loasaceae,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Familia loasaceae,Terrestrial flora,Mean of several plants of this family,Loasaceae,C3,,,,,,-22.4,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Tulán,Familia Aizoaceae,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Familia Aizoaceae,Terrestrial flora,Mean of several plants of this family,Aizoaceae,C3,,,,,,-21.9,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Tulán,Mesembryanthemum crystallinum,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Mesembryanthemum crystallinum,Terrestrial flora,Salt leaf,Mesembryanthemum crystallinum,CAM,,,,,,-13.9,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Tulán,Familia Euphorbiaceae,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Familia Euphorbiaceae,Terrestrial flora,Mean of several plants of this family,Euphorbiaceae,C3,,,,,,-22.6,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Tulán,Familia Brassiacoae,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Familia Brassiacoae,Terrestrial flora,Mean of several plants of this family,Brassiacoae,C3,,,,,,-25.6,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Tulán,Familia Frankeniaceae,-23.8065,-68.0736,2626.0,Modern,,,,,,,,,Familia Frankeniaceae,Terrestrial flora,Mean of several plants of this family,Frankeniaceae,C3,,,,,,-22.1,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Precordillera
Talabre-Lejía Transect 01,TLT01,-23.50305,-67.72371,4480.0,Modern,,,,,,,,,TLT01,Terrestrial flora,"Vizcachera, paja blanca",Jarava frigida,C3,No,,,,,-24.0,1.7,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 01,TLT01,-23.50305,-67.72371,4480.0,Modern,,,,,,,,,TLT01,Terrestrial flora,"Vizcachera, paja blanca",Jarava frigida,C3,No,,,,,-25.2,2.6,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 02,TLT02,-23.45127,-67.77322,4370.0,Modern,,,,,,,,,TLT02,Terrestrial flora,"Vizcachera, paja blanca",Jarava frigida,C3,No,,,,,-25.0,-0.6,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
